# LAMMPS data file written by OVITO Basic 3.10.6

256 atoms
1 atom types

-27.922 27.922 xlo xhi
-2.000 2.000 ylo yhi
-25.967 25.967 zlo zhi

Atoms  # atomic

1 1 -26.4197964 -1.316 -0.8984582
2 1 -15.4632036 -1.316 -0.8984582
3 1 -19.4392964 -1.316 -12.0850418
4 1 -22.4437036 -1.316 -12.0850418
5 1 -27.922 -1.316 -18.8442519
6 1 -20.9415 -1.316 -20.1062481
7 1 -23.8788944 -1.316 -20.9839327
8 1 -18.0041056 -1.316 -20.9839327
9 1 -16.8983944 -1.316 -17.9665673
10 1 -24.9846056 -1.316 -17.9665673
11 1 -27.922 -1.316 -5.2842845
12 1 -20.9415 -1.316 -7.6992155
13 1 -25.1479493 -1.316 -3.6899107
14 1 -16.7350507 -1.316 -3.6899107
15 1 -18.1674493 -1.316 -9.2935893
16 1 -23.7155507 -1.316 -9.2935893
17 1 -26.4197964 -1.316 25.0685418
18 1 -15.4632036 -1.316 25.0685418
19 1 -19.4392964 -1.316 13.8819582
20 1 -22.4437036 -1.316 13.8819582
21 1 -27.922 -1.316 7.1227481
22 1 -20.9415 -1.316 5.8607519
23 1 -23.8788944 -1.316 4.9830673
24 1 -18.0041056 -1.316 4.9830673
25 1 -16.8983944 -1.316 8.0004327
26 1 -24.9846056 -1.316 8.0004327
27 1 -27.922 -1.316 20.6827155
28 1 -20.9415 -1.316 18.2677845
29 1 -25.1479493 -1.316 22.2770893
30 1 -16.7350507 -1.316 22.2770893
31 1 -18.1674493 -1.316 16.6734107
32 1 -23.7155507 -1.316 16.6734107
33 1 -26.4197964 1.316 -25.0685418
34 1 -15.4632036 1.316 -25.0685418
35 1 -19.4392964 1.316 -13.8819582
36 1 -22.4437036 1.316 -13.8819582
37 1 -27.922 1.316 -7.1227481
38 1 -20.9415 1.316 -5.8607519
39 1 -23.8788944 1.316 -4.9830673
40 1 -18.0041056 1.316 -4.9830673
41 1 -16.8983944 1.316 -8.0004327
42 1 -24.9846056 1.316 -8.0004327
43 1 -27.922 1.316 -20.6827155
44 1 -20.9415 1.316 -18.2677845
45 1 -25.1479493 1.316 -22.2770893
46 1 -16.7350507 1.316 -22.2770893
47 1 -18.1674493 1.316 -16.6734107
48 1 -23.7155507 1.316 -16.6734107
49 1 -26.4197964 1.316 0.8984582
50 1 -15.4632036 1.316 0.8984582
51 1 -19.4392964 1.316 12.0850418
52 1 -22.4437036 1.316 12.0850418
53 1 -27.922 1.316 18.8442519
54 1 -20.9415 1.316 20.1062481
55 1 -23.8788944 1.316 20.9839327
56 1 -18.0041056 1.316 20.9839327
57 1 -16.8983944 1.316 17.9665673
58 1 -24.9846056 1.316 17.9665673
59 1 -27.922 1.316 5.2842845
60 1 -20.9415 1.316 7.6992155
61 1 -25.1479493 1.316 3.6899107
62 1 -16.7350507 1.316 3.6899107
63 1 -18.1674493 1.316 9.2935893
64 1 -23.7155507 1.316 9.2935893
65 1 -12.4587964 -1.316 -0.8984582
66 1 -1.5022036 -1.316 -0.8984582
67 1 -5.4782964 -1.316 -12.0850418
68 1 -8.4827036 -1.316 -12.0850418
69 1 -13.961 -1.316 -18.8442519
70 1 -6.9805 -1.316 -20.1062481
71 1 -9.9178944 -1.316 -20.9839327
72 1 -4.0431056 -1.316 -20.9839327
73 1 -2.9373944 -1.316 -17.9665673
74 1 -11.0236056 -1.316 -17.9665673
75 1 -13.961 -1.316 -5.2842845
76 1 -6.9805 -1.316 -7.6992155
77 1 -11.1869493 -1.316 -3.6899107
78 1 -2.7740507 -1.316 -3.6899107
79 1 -4.2064493 -1.316 -9.2935893
80 1 -9.7545507 -1.316 -9.2935893
81 1 -12.4587964 -1.316 25.0685418
82 1 -1.5022036 -1.316 25.0685418
83 1 -5.4782964 -1.316 13.8819582
84 1 -8.4827036 -1.316 13.8819582
85 1 -13.961 -1.316 7.1227481
86 1 -6.9805 -1.316 5.8607519
87 1 -9.9178944 -1.316 4.9830673
88 1 -4.0431056 -1.316 4.9830673
89 1 -2.9373944 -1.316 8.0004327
90 1 -11.0236056 -1.316 8.0004327
91 1 -13.961 -1.316 20.6827155
92 1 -6.9805 -1.316 18.2677845
93 1 -11.1869493 -1.316 22.2770893
94 1 -2.7740507 -1.316 22.2770893
95 1 -4.2064493 -1.316 16.6734107
96 1 -9.7545507 -1.316 16.6734107
97 1 -12.4587964 1.316 -25.0685418
98 1 -1.5022036 1.316 -25.0685418
99 1 -5.4782964 1.316 -13.8819582
100 1 -8.4827036 1.316 -13.8819582
101 1 -13.961 1.316 -7.1227481
102 1 -6.9805 1.316 -5.8607519
103 1 -9.9178944 1.316 -4.9830673
104 1 -4.0431056 1.316 -4.9830673
105 1 -2.9373944 1.316 -8.0004327
106 1 -11.0236056 1.316 -8.0004327
107 1 -13.961 1.316 -20.6827155
108 1 -6.9805 1.316 -18.2677845
109 1 -11.1869493 1.316 -22.2770893
110 1 -2.7740507 1.316 -22.2770893
111 1 -4.2064493 1.316 -16.6734107
112 1 -9.7545507 1.316 -16.6734107
113 1 -12.4587964 1.316 0.8984582
114 1 -1.5022036 1.316 0.8984582
115 1 -5.4782964 1.316 12.0850418
116 1 -8.4827036 1.316 12.0850418
117 1 -13.961 1.316 18.8442519
118 1 -6.9805 1.316 20.1062481
119 1 -9.9178944 1.316 20.9839327
120 1 -4.0431056 1.316 20.9839327
121 1 -2.9373944 1.316 17.9665673
122 1 -11.0236056 1.316 17.9665673
123 1 -13.961 1.316 5.2842845
124 1 -6.9805 1.316 7.6992155
125 1 -11.1869493 1.316 3.6899107
126 1 -2.7740507 1.316 3.6899107
127 1 -4.2064493 1.316 9.2935893
128 1 -9.7545507 1.316 9.2935893
129 1 1.5022036 -1.316 -0.8984582
130 1 12.4587964 -1.316 -0.8984582
131 1 8.4827036 -1.316 -12.0850418
132 1 5.4782964 -1.316 -12.0850418
133 1 0.0 -1.316 -18.8442519
134 1 6.9805 -1.316 -20.1062481
135 1 4.0431056 -1.316 -20.9839327
136 1 9.9178944 -1.316 -20.9839327
137 1 11.0236056 -1.316 -17.9665673
138 1 2.9373944 -1.316 -17.9665673
139 1 0.0 -1.316 -5.2842845
140 1 6.9805 -1.316 -7.6992155
141 1 2.7740507 -1.316 -3.6899107
142 1 11.1869493 -1.316 -3.6899107
143 1 9.7545507 -1.316 -9.2935893
144 1 4.2064493 -1.316 -9.2935893
145 1 1.5022036 -1.316 25.0685418
146 1 12.4587964 -1.316 25.0685418
147 1 8.4827036 -1.316 13.8819582
148 1 5.4782964 -1.316 13.8819582
149 1 0.0 -1.316 7.1227481
150 1 6.9805 -1.316 5.8607519
151 1 4.0431056 -1.316 4.9830673
152 1 9.9178944 -1.316 4.9830673
153 1 11.0236056 -1.316 8.0004327
154 1 2.9373944 -1.316 8.0004327
155 1 0.0 -1.316 20.6827155
156 1 6.9805 -1.316 18.2677845
157 1 2.7740507 -1.316 22.2770893
158 1 11.1869493 -1.316 22.2770893
159 1 9.7545507 -1.316 16.6734107
160 1 4.2064493 -1.316 16.6734107
161 1 1.5022036 1.316 -25.0685418
162 1 12.4587964 1.316 -25.0685418
163 1 8.4827036 1.316 -13.8819582
164 1 5.4782964 1.316 -13.8819582
165 1 0.0 1.316 -7.1227481
166 1 6.9805 1.316 -5.8607519
167 1 4.0431056 1.316 -4.9830673
168 1 9.9178944 1.316 -4.9830673
169 1 11.0236056 1.316 -8.0004327
170 1 2.9373944 1.316 -8.0004327
171 1 0.0 1.316 -20.6827155
172 1 6.9805 1.316 -18.2677845
173 1 2.7740507 1.316 -22.2770893
174 1 11.1869493 1.316 -22.2770893
175 1 9.7545507 1.316 -16.6734107
176 1 4.2064493 1.316 -16.6734107
177 1 1.5022036 1.316 0.8984582
178 1 12.4587964 1.316 0.8984582
179 1 8.4827036 1.316 12.0850418
180 1 5.4782964 1.316 12.0850418
181 1 0.0 1.316 18.8442519
182 1 6.9805 1.316 20.1062481
183 1 4.0431056 1.316 20.9839327
184 1 9.9178944 1.316 20.9839327
185 1 11.0236056 1.316 17.9665673
186 1 2.9373944 1.316 17.9665673
187 1 0.0 1.316 5.2842845
188 1 6.9805 1.316 7.6992155
189 1 2.7740507 1.316 3.6899107
190 1 11.1869493 1.316 3.6899107
191 1 9.7545507 1.316 9.2935893
192 1 4.2064493 1.316 9.2935893
193 1 15.4632036 -1.316 -0.8984582
194 1 26.4197964 -1.316 -0.8984582
195 1 22.4437036 -1.316 -12.0850418
196 1 19.4392964 -1.316 -12.0850418
197 1 13.961 -1.316 -18.8442519
198 1 20.9415 -1.316 -20.1062481
199 1 18.0041056 -1.316 -20.9839327
200 1 23.8788944 -1.316 -20.9839327
201 1 24.9846056 -1.316 -17.9665673
202 1 16.8983944 -1.316 -17.9665673
203 1 13.961 -1.316 -5.2842845
204 1 20.9415 -1.316 -7.6992155
205 1 16.7350507 -1.316 -3.6899107
206 1 25.1479493 -1.316 -3.6899107
207 1 23.7155507 -1.316 -9.2935893
208 1 18.1674493 -1.316 -9.2935893
209 1 15.4632036 -1.316 25.0685418
210 1 26.4197964 -1.316 25.0685418
211 1 22.4437036 -1.316 13.8819582
212 1 19.4392964 -1.316 13.8819582
213 1 13.961 -1.316 7.1227481
214 1 20.9415 -1.316 5.8607519
215 1 18.0041056 -1.316 4.9830673
216 1 23.8788944 -1.316 4.9830673
217 1 24.9846056 -1.316 8.0004327
218 1 16.8983944 -1.316 8.0004327
219 1 13.961 -1.316 20.6827155
220 1 20.9415 -1.316 18.2677845
221 1 16.7350507 -1.316 22.2770893
222 1 25.1479493 -1.316 22.2770893
223 1 23.7155507 -1.316 16.6734107
224 1 18.1674493 -1.316 16.6734107
225 1 15.4632036 1.316 -25.0685418
226 1 26.4197964 1.316 -25.0685418
227 1 22.4437036 1.316 -13.8819582
228 1 19.4392964 1.316 -13.8819582
229 1 13.961 1.316 -7.1227481
230 1 20.9415 1.316 -5.8607519
231 1 18.0041056 1.316 -4.9830673
232 1 23.8788944 1.316 -4.9830673
233 1 24.9846056 1.316 -8.0004327
234 1 16.8983944 1.316 -8.0004327
235 1 13.961 1.316 -20.6827155
236 1 20.9415 1.316 -18.2677845
237 1 16.7350507 1.316 -22.2770893
